userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
2359388502,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200114373,0,0.211818181818182,1.93564356435644,0.12625,0.25125,0.6225,0,0,1,1,1,1,1,1,1,0,0,0
125588500,0,1.47244094488189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967918335,0,0.357615894039735,0.579161028416779,0.231443783275916,0.680551205762606,0.088005010961478,1,1,1,0,0,0,0,1,1,1,1,1
485873421,0,2.25,0.231182795698925,0.1453125,0.384375,0.4703125,0,0,0,0,1,1,1,1,1,1,1,0
876150199,0,0.146962053081816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618739366,0,0.619402985074627,2.57387755102041,0.384253450439147,0.067440401505646,0.548306148055207,1,1,1,1,0,0,0,0,0,0,0,0
3041232600,0,0.354477611940298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717999764,0,3.65573770491803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95114532,0,1.1002358490566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165952010,0,3.51778656126482,0.116228070175439,0.485881726158764,0.323921150772509,0.190197123068727,0,0,0,0,0,0,1,1,1,1,1,1
2273502326,0,0.124533929903057,0.386801099908341,0.337457469842252,0.309000927930714,0.353541602227034,1,1,0,0,0,0,0,0,1,1,1,1
1613091608,0,2.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978992043,0,0.045761220299208,3.09798657718121,0.232885276648953,0.309784307596124,0.457330415754923,0,0,0,0,0,0,0,1,1,1,1,1
2379302060,0,0.841836734693877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18313402,0,1.50333333333333,0.653739612188366,0.323476702508961,0.480286738351255,0.196236559139785,1,1,1,0,0,0,0,0,0,0,0,1
261200361,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384467809,0,1.2687074829932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548116401,0,0.398427260812582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716457568,0,0.323901896583678,2.14501510574018,0.102413366336634,0.754641089108911,0.142945544554455,0,0,0,0,1,0,0,0,1,0,1,1
394475545,0,0.114307342922029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327248460,0,0.991539763113367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576577995,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327412370,0,0.853479853479853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169157567,0,0.651461988304094,2.21153846153846,0.277812696417348,0.254871150219987,0.467316153362665,0,0,0,0,0,1,1,1,1,1,1,1
1306528686,0,2.19005847953216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156507082,0,0.572429906542056,0.808621815806662,0.479636591478697,0.304824561403509,0.215538847117794,0,0,1,1,1,0,0,0,0,0,0,0
20455924,0,1.48684210526316,0.014246575342466,0.664603058994902,0.124544792425346,0.210852148579752,0,0,0,0,1,1,1,1,1,1,1,0
541515522,0,1.4905808477237,0.331527627302275,0.321378830083565,0.564066852367688,0.114554317548747,1,0,0,0,1,1,1,1,0,0,0,0
1888349131,0,0.218853820598007,1.56359393232205,0.265571738456771,0.295940502014255,0.438487759528974,1,1,0,0,0,0,0,0,0,0,1,1
54823083,0,1.03287671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456566531,0,3.20037105751391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294724187,0,1.84767441860465,0.514767932489452,0.586815227483751,0.106468585577221,0.306716186939028,1,1,1,0,0,0,0,0,0,1,1,1
97451169,0,0.789873417721519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143409569,0,0.041441441441442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269835369,0,2.28974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225281874,0,2.65957446808511,0.303571428571429,0.345679012345679,0.475308641975309,0.179012345679012,1,1,0,1,1,0,0,1,1,0,0,0
494687529,0,0.873239436619718,0.906013363028953,0.808135349172066,0.114470842332613,0.07739380849532,1,1,1,0,0,0,0,0,1,1,1,1
71762592,0,0.727554179566563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281685368,0,0.764227642276423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143583040,0,1.03523035230352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264916005,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295289836,0,0.768976897689769,0.201818181818182,0.339401419315026,0.319654427645788,0.340944153039185,1,1,1,1,0,0,0,0,0,0,0,1
42207885,0,1.11898016997167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010557793,0,0.837837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244691130,0,1.51816443594646,0.828965517241379,0.329845313921747,0.616924476797088,0.053230209281165,1,0,0,0,0,0,0,1,1,1,1,1
2256345201,0,1.02666666666667,0.067510548523207,0.569711538461538,0.271634615384615,0.158653846153846,0,0,0,1,1,1,0,0,1,0,1,1
2812981237,0,1.06306306306306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316340358,0,0.992957746478873,0.566088117489987,0.701092043681747,0.050546021840874,0.248361934477379,1,1,1,1,0,0,0,0,0,0,0,1
15044720,0,2.5045045045045,0.218998862343572,0.540923076923077,0.050153846153846,0.408923076923077,1,1,1,1,0,0,0,0,0,0,0,0
2765167353,0,0.122635355512068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027734638,0,0.799227799227799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39220893,0,0.991680532445924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254427395,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323690855,0,3.10575427682737,0.30336648814078,0.814330218068536,0.071339563862928,0.114330218068536,0,0,0,1,0,0,1,1,1,0,0,0
95754584,0,0.422666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3024204858,0,2.54744525547445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85203320,0,2.75977653631285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87334609,0,1.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318172799,0,0.823788546255507,1.30769230769231,0.276507936507936,0.653015873015873,0.070476190476191,1,1,1,1,0,0,0,0,0,0,0,1
566807971,0,1.51111111111111,0.958164642375169,0.683579335793358,0.170664206642066,0.145756457564576,1,1,1,0,0,0,0,1,0,0,0,1
448547670,0,0.462232779097387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739587275,0,0.882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335762338,0,1.35496183206107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634186396,0,3.16504854368932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126650913,0,0.626198083067093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39260049,0,1.01967213114754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609166669,0,1.11304347826087,1.95060790273556,0.421254801536492,0.427016645326505,0.151728553137004,1,1,1,0,0,0,0,0,1,1,1,1
480748987,0,2.52777777777778,0.16600790513834,0.629940865234983,0.225645813881108,0.144413320883909,1,1,1,0,0,0,0,0,0,0,0,1
890331415,0,2.17353579175705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614770385,0,7.03703703703704,0.08,0.245098039215686,0.088235294117647,0.666666666666667,1,1,0,0,0,0,1,1,1,0,1,1
731955936,0,0.997584541062802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630467723,0,0.665876777251185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478853586,0,0.009866046362397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365257073,0,0.930926216640502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382920162,0,0.643185298621746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887636821,0,1.05357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22638250,0,0.794745484400657,0.590143218197136,0.74048658764816,0.043356207111666,0.216157205240175,1,1,0,0,0,0,0,0,1,1,1,1
1307298884,0,0.994981997561874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29293281,0,0.683535281539558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170166775,0,0.093198992443325,9.93386243386243,0.235367372353674,0.127957658779577,0.63667496886675,1,1,0,1,0,1,1,1,0,0,0,0
306934818,0,1.45038167938931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351277773,0,2.73202614379085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357897494,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54666401,0,0.653012048192771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32148675,0,1.34460016488046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276634303,0,0.925609756097561,0.725625539257981,0.363322884012539,0.621003134796238,0.015673981191223,1,1,1,1,0,0,0,0,0,0,1,0
620404975,0,0.927557335274845,1.55424528301887,0.295470383275261,0.310801393728223,0.393728222996516,0,0,1,1,1,1,0,0,0,0,0,0
18273041,0,1.16091954022989,0.185536455245999,0.533860759493671,0.407911392405063,0.058227848101266,0,1,1,1,1,1,1,1,0,0,0,0
750002538,0,0.670255720053836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925081953,0,0.719676549865229,1.76338928856914,0.393767705382436,0.44255587031791,0.163676424299654,1,1,1,0,0,0,0,0,0,0,0,1
319058754,0,0.786597267404034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792301770,0,0.505785123966942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361191681,0,0.766066838046273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396389071,0,0.183355006501951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476626399,0,1.01551551551552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23125871,0,0.966850828729282,0.461802575107296,0.738276299112801,0.178707224334601,0.083016476552598,1,1,1,0,0,0,0,1,1,1,1,1
2954324322,0,1.15094339622642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476205954,0,1.31958762886598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969577423,0,0.064756374652866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027846710,0,1.65966386554622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477931252,0,3.06857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44526814,0,1.95890410958904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873348012,0,0.9225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380103223,0,0.919902912621359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144780803,0,0.782012195121951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482903400,0,0.951111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68566691,0,0.801652892561983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2187391320,0,6.16666666666667,2.12244897959184,0.109375,0.584821428571429,0.305803571428571,1,0,0,0,0,0,0,1,1,1,1,0
8711952,0,1.88965517241379,0.109643328929987,0.840177580466149,0.042175360710322,0.117647058823529,0,0,1,1,0,0,0,0,1,1,1,0
2756700976,0,1.14325842696629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148404674,0,0.627240143369176,0.362051792828685,0.625935162094763,0.322319201995013,0.051745635910225,0,0,1,1,0,0,0,0,1,1,0,0
18473173,0,0.337381404174573,1.00830188679245,0.410598078710877,0.095444685466378,0.493957235822746,1,1,1,1,1,1,1,1,0,0,0,0
23396217,0,1.72463768115942,0.318271119842829,0.157585139318885,0.477089783281734,0.365325077399381,0,1,1,1,0,0,0,0,1,0,0,0
1267147380,0,2.57692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268101774,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132897398,0,1.37846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862083502,0,3.53061224489796,0.291304347826087,0.208522212148685,0.645512239347235,0.14596554850408,1,1,0,0,0,0,0,0,1,1,1,1
192114883,0,0.914728682170543,0.571571571571572,0.37248322147651,0.297166293810589,0.330350484712901,1,1,1,1,1,0,0,0,0,0,1,1
551846148,0,1.31590413943355,2.19234360410831,0.333852867830424,0.063902743142145,0.602244389027431,1,1,1,1,1,1,0,0,0,0,0,1
77954126,0,0.243464566929134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641056737,0,0.682352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383744021,0,0.783132530120482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118659848,0,1.47058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382481131,0,0.864341085271318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627054366,0,0.473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726804830,0,0.59375,0.490121580547113,0.406047516198704,0.314717679728479,0.279234804072817,1,1,1,1,0,0,0,0,0,0,1,1
14558848,0,0.819852941176471,0.721212121212121,0.555555555555556,0.188552188552189,0.255892255892256,1,1,1,0,0,0,0,1,1,1,0,1
1912438170,0,0.631901840490798,0.288702928870293,0.292057026476578,0.439511201629328,0.268431771894094,1,1,0,0,0,0,0,0,0,1,1,1
249496407,0,1.46753246753247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818751600,0,0.676311030741411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376821900,0,2.13609467455621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832148293,0,0.531120331950207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74707817,0,1.48387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392330341,0,0.389776357827476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84224606,0,1.37710437710438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664238487,0,0.681481481481481,4.54055496264675,0.581265508684863,0.234491315136476,0.18424317617866,1,1,0,0,0,0,0,1,1,1,0,1
14300066,0,0.093698449356648,1.69952305246423,0.193776956253851,0.067775723967961,0.738447319778189,0,0,1,1,1,1,1,1,1,0,0,0
125853306,0,0.635173058933583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243452188,0,1.55882352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806585,0,1.20751341681574,0.859237536656891,0.106032338308458,0.137748756218905,0.756218905472637,1,1,1,1,0,0,0,0,0,0,0,1
2739111941,0,1.99337748344371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408707585,0,0.634560906515581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18378944,0,0.977859778597786,0.493796526054591,0.268487674883411,0.502998001332445,0.228514323784144,0,1,1,0,0,0,1,1,1,0,0,0
192521333,0,0.701017811704835,0.600855745721271,0.513335425164732,0.262943206777534,0.223721368057735,0,0,0,0,0,1,1,1,0,0,0,0
592043234,0,7.68181818181818,0.130434782608696,0.356589147286822,0.51937984496124,0.124031007751938,1,1,0,0,0,0,0,0,0,0,0,1
21289751,0,1.46944858420268,0.668192219679634,0.269420468557337,0.052712700369914,0.67786683107275,0,0,0,0,0,1,1,1,1,1,1,1
2630889296,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586169941,0,0.523470839260313,0.603044496487119,0.533083645443196,0.138576779026217,0.328339575530587,0,0,0,0,0,1,1,1,1,0,0,0
250019502,0,3.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67367320,0,0.811244979919679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16180264,0,0.313223140495868,1.71722222222222,0.55883266066439,0.085066749456691,0.35610058987892,1,1,1,0,0,0,0,0,1,1,1,1
2414685276,0,6.76811594202899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197323804,0,3.14236111111111,0.266134880348078,0.431611893583725,0.174960876369327,0.393427230046948,1,1,1,0,0,0,0,0,0,0,0,0
347636665,0,0.549268292682927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714301764,0,1.53535353535354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534616766,0,1.40869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279301234,0,1.54716981132075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898329024,0,0.907216494845361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135640383,0,6.53913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807614563,0,0.242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019544798,0,2.57692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912738448,0,0.924050632911392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097152168,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151855545,0,0.566666666666667,0.182308522114347,0.28646477132262,0.005562422744129,0.707972805933251,0,0,0,0,1,1,1,1,0,0,0,0
251518992,0,0.276923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007416344,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261762296,0,0.734104046242775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947495665,0,1.29826589595376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231721237,0,2.3905325443787,0.106206014075496,0.48390092879257,0.360990712074303,0.155108359133127,0,1,0,0,1,1,1,0,0,0,0,0
1730251326,0,0.606382978723404,1.11497005988024,0.258754260923458,0.556554074992253,0.184691664084289,1,1,1,0,0,0,0,0,1,1,1,0
2320291898,0,0.840659340659341,3.20833333333333,0.650847457627119,0.181920903954802,0.167231638418079,1,1,1,0,0,0,0,1,1,1,0,0
215668563,0,4.67669172932331,0.056797583081571,0.524397972116603,0.169518377693283,0.306083650190114,1,1,0,0,0,0,0,1,1,1,1,1
2756014000,0,0.786259541984733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132672532,0,2.67613636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908684955,0,2.94230769230769,0.338235294117647,0.076147816349384,0.67973124300112,0.244120940649496,0,0,1,1,0,0,0,1,1,0,1,1
2450759503,0,0.018514065881222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807804577,0,0.516556291390728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727580406,0,0.37855402112104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108544977,0,0.552795031055901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583127247,0,0.794642857142857,1.02958937198068,0.52992,0.208,0.26208,1,1,0,0,0,0,0,1,1,1,1,1
1262434507,0,3.75757575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475550183,0,0.646567717996289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943587680,0,1.87408759124088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14522589,0,0.701492537313433,1.01737317581654,0.44926631283172,0.231033406181705,0.319700280986575,1,1,1,0,0,0,0,1,1,1,1,1
1012237538,0,0.989598811292719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451417227,0,1.12436804853387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84464758,0,2.04761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40108440,0,1.49097472924188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989316931,0,2.96385542168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997997443,0,0.533457249070632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070794500,0,0.94478527607362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283036840,0,0.11439588688946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140138671,0,2.01129943502825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438362574,0,0.724025974025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164284493,0,0.414973262032086,0.123066577000673,0.467757156338471,0.246303869141239,0.285938974520289,1,1,0,0,0,1,1,1,0,0,1,1
67530757,0,0.900274473924977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256051523,0,1.54347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669288630,0,1.20779220779221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199714941,0,0.023311897106109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36559020,0,3.71794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2903774120,0,1.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521039918,0,0.981443298969072,0.12465564738292,0.459348307497627,0.34451123062322,0.196140461879152,0,0,0,0,0,1,1,1,0,0,0,0
241375986,0,0.273387096774194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306882627,0,0.011476664116297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182211050,0,0.752136752136752,0.098360655737705,0.075146288882045,0.014474899907607,0.910378811210348,1,0,0,0,0,0,0,1,1,1,1,0
225618739,0,0.993464052287582,1.80246280143663,0.641118421052632,0.214473684210526,0.144407894736842,1,1,0,0,0,0,0,0,1,1,1,1
24984561,0,2.01941747572816,0.15558912386707,0.503805175038052,0.178843226788432,0.317351598173516,1,1,0,0,0,0,0,1,1,1,1,1
980194370,0,1.13888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37200902,0,2.04494382022472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258754118,0,0.213750850918992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23567222,0,0.928783382789318,0.42483660130719,0.672316384180791,0.22284996861268,0.104833647206529,0,1,0,1,1,1,0,1,1,0,0,0
1167508879,0,0.092540661805945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491706663,0,1.12285714285714,1.13496143958869,0.264356099218484,0.559293238192321,0.176350662589195,1,1,1,0,0,0,0,0,0,0,0,0
384049728,0,0.709531013615734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560990422,0,0.900442477876106,0.46225272507065,0.77021144278607,0.036691542288557,0.193097014925373,0,1,1,1,1,1,1,1,0,0,0,0
1199767694,0,0.710280373831776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53375745,0,1.34016393442623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970920062,0,0.589041095890411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487251929,0,0.888513513513514,1.13022700119474,0.526580685750236,0.240641711229946,0.232777603019818,0,0,0,1,1,1,1,1,0,0,0,0
2846002106,0,1.89393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853279890,0,0.847826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841340464,0,1.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401575582,0,0.707831325301205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98225491,0,1.20647773279352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103438595,0,0.401639344262295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286244303,0,0.901538461538462,2.53740275284261,0.521372854914197,0.198439937597504,0.280187207488299,1,1,1,1,0,0,0,0,0,0,0,1
423666184,0,6.79310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991128044,0,1.29896907216495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29062641,0,1.03554502369668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963501656,0,0.919786096256684,1.35590421139554,0.451865671641791,0.345149253731343,0.202985074626866,1,1,0,0,0,0,0,0,0,0,1,1
1116630582,0,0.441747572815534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379444527,0,0.863087248322148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48726258,0,0.753935376967689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965238770,0,0.910071942446043,2.42247744052502,0.376699629171817,0.29017305315204,0.333127317676143,1,1,1,1,0,0,0,0,0,0,0,0
2368935961,0,0.957983193277311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568104706,0,1.67814371257485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640471185,0,13.7608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67314915,0,0.509067357512953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226773156,0,0.420682187330807,1.93298969072165,0.526887561108093,0.308527973927213,0.164584464964693,1,1,1,0,0,0,0,0,0,0,1,1
30147416,0,0.796695190321629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44306351,0,1.96954314720812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540601979,0,0.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560480786,0,0.470035252643948,4.61598951507208,0.42038567493113,0.41763085399449,0.16198347107438,1,1,1,0,0,0,0,0,0,1,1,1
598686645,0,1.01369863013699,0.420653718616769,0.665510718789407,0.159836065573771,0.174653215636822,1,1,1,1,0,0,0,0,0,1,1,0
3101626597,0,1.65079365079365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93629172,0,0.543478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428278225,0,0.765279007971656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657329912,0,2.90035587188612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399489631,0,1.24476439790576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429723097,0,0.935135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203185605,0,0.126436781609195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192499649,0,1.07865168539326,0.164904862579281,0.390909090909091,0.254545454545454,0.354545454545455,0,1,1,1,1,1,1,1,1,0,0,0
2316260946,0,0.904,0.685069008782936,0.793824701195219,0.122011952191235,0.084163346613546,1,1,1,1,0,0,0,0,0,0,1,1
293359929,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11174562,0,0.644518272425249,0.109951287404315,0.752750130958617,0.026191723415401,0.221058145625982,1,1,1,0,0,0,0,0,0,0,1,1
264174172,0,0.299212598425197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42002841,0,2.41549295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447309305,0,0.564245810055866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114370111,0,1.23529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518279440,0,1.93798449612403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
